he was as _ as the other , and as resolute .	he	ambitious	resolute
I do n't see why they ca n't be as _ as girls , .	they	respectable	girls
even Esther looked glad , and Meredith 's wringing grasp of the hand was as _ as anything else .	grasp	expressive	anything
The little group lying there upon the pine branches was as _ as the day .	group	quiet	day
Let no one blame me because the dreams of my youth were as _ as those of my childhood and boyhood .	dreams	foolish	those
I perceived that my face was as _ as a sheet .	face	white	sheet
Let British ladies educate themselves in those laws of beauty which are as _ as any other of nature .	laws	eternal	other
And so it has come to pass that the London water is not now nearly as _ as some of it was thirty years ago , when it was no more fit to drink than that in the cattle .	water	bad	some
beside , an odor , not as _ as the ottar of roses , arose from the assemblage .	odor	pleasant	ottar
The conversation was as _ as the wine .	conversation	small	wine
the churchwardens took the matter up , and the minds of the parishioners were as _ as their streets .	minds	gloomy	streets
a very serious loss , when the supply of men was as _ as France .	loss	distant	France
Could Baddeck be as _ as this peaceful valley .	Baddeck	attractive	valley
The rock is dripping with dew , and the bird is as _ as his hard bed .	bird	wet	bed
Another cause of his popularity is , that he taxes the imagination as _ as the understanding .	he	little	understanding
he was as _ as his word , for by his insolence and haughtiness he insulted the other powers , and occasioned the bloody war of .	he	good	word
but I think that there now exists a feeling that literature can herself , for herself , produce a rank as _ as any that a Queen 's minister can bestow .	herself	effective	any
and she is as _ as steel .	she	true	steel
The description is perhaps as _ as anything that Thackeray ever did .	description	fine	anything
Congreve 's muse was about as _ as any muse that ever misbehaved herself , .	muse	bad	muse
Simple old words are just as _ as any that can be selected , if you use them in their proper sense and place .	words	good	any
The battle of Albuera in the Peninsular War might easily at this date have long been forgotten had not the pen of Sir William Napier been as _ as his sword .	pen	puissant	sword
some of those berries were as _ as my thumb .	some	big	thumb
Though some of the ranches and land grants in the southwest are most as _ as the state of Missouri .	some	big	state
No part of it had been easy for her , but nothing else was as _ as the mud .	nothing	bad	mud
The tall grass was as _ as their heads and they became entangled in it .	grass	high	heads
She remained frail and she could not be as _ as the other children , but Emma nursed her carefully and watched her closely .	she	active	children
He 's not as _ as the white but he 's sound and a good worker .	He	big	white
His face was as _ as a sheet , and his eyes were just glaring out of his head .	face	white	sheet
sunny or gray , they were as _ as an unread book .	they	delightful	book
His face was as _ as marble , yet it seemed ablaze with desperate truth and scorn of old Abel .	face	white	marble
He was as _ as a pilgrim on a pathway climbing to the west .	He	blithe	pilgrim
they were as _ as herself , with all her own fullness of life and joy of living .	they	vivid	herself
t come as _ as that , especially the curly .	t	cheap	that
Need I mention to you a Scott , that fertile and fascinating writer , the vegetation of whose mind is as _ as that of a northern summer , and as rich as the most golden harvests of the south , whose beautiful creations succeed each other like fruits in Armida 's enchanted garden , .	vegetation	rapid	harvests
The phases of growth are as _ as in organic forms .	phases	distinct	forms
And here the subdivisions , if we attempt to classify , must be almost as _ as the representatives themselves .	subdivisions	numerous	representatives
His grief on finding her faithless was doubtless as _ as his conduct with her had been reprehensible , for he cherished for many long years the memory of his painful disappointment .	faithless	genuine	conduct
and , after having lighted a fire before his door , the flames of which ascended as _ as the windows of the first floor , they burnt his effigy in that fire .	flames	high	windows
His leg will be as _ as ever , and we 'll make fifty dollars by our show .	leg	strong	ever
She kept the house as _ as a new pin , had the meals ready to the moment , and saw that everybody 's clothing was washed and mended .	She	clean	pin
S MAGIC WHISTLE The wind howled , and the lightning popped and cracked , and everything grew as _ as ink .	everything	black	ink
His clothes were covered with black mud and the ink rain had soaked through his hat and had run down over his face so that it was as _ as coal .	it	black	coal
s magic was as _ as herself , for when the molasses candy bog thought we did not care whether we crossed it or not , it disappeared .	magic	contrary	herself
It only seats two , you know , but its engine is quite as _ as either of theirs .	engine	powerful	either
He 's as _ as the daylight , and as faithful as the sun .	He	honest	sun
Blessed if you 're not as _ as one of Hitler 's speeches .	you	unpredictable	one
And now , suddenly , you 're as _ as a bug in a rug .	you	content	bug
Too much rivalry between services is just as _ as none at all , you know .	rivalry	bad	none
And I 'll admit that I was as _ as a hen on a hot stove until we got this Fortress off the ground , and into the air .	I	jittery	hen
Guess I must be as _ as Freddy .	I	jumpy	Freddy
Why , that radio down in the basement is just about as _ as the naval radio at Kaneohe .	radio	powerful	radio
Ovid 's relations with Flaccus were clearly not as _ as those with his brother .	relations	intimate	those
Not all poets were as _ as Ovid in using the subjunctive in indirect questions .	poets	strict	Ovid
Thersites argues that he is now as _ as Nireus .	he	handsome	Nireus
The teeth are as _ as a small tree , and look like great sharp horns growing out of its mouth , and its legs are as big around as a large stump .	teeth	large	stump
Its ears are as _ as the mouth of this cave .	ears	large	mouth
He is as _ as a large bear , but he is yellow all over , and has long , shaggy hair all over his head , and beautiful , large eyes , and a long tail , with a tassel on the end of it .	He	large	bear
Foot looked as _ as an elephant , and I thought if I shot him and did n't kill him , that he would come and shake the tree down and eat me up .	Foot	big	elephant
It was nearly as _ as a pig , but it looked like a great mouse .	It	big	pig
they are as _ as the big red and black ants , and they live in houses that are as large as a haycock .	they	big	haycock
The eyes are as _ as large marbles .	eyes	big	marbles
But we grew so fast that we were soon nearly as _ as the cat .	we	big	cat
And then they hoisted him way up in the air as _ as a house , and then they swung him right over , and lowered him clear through two or three decks , way down to the bottom of the ship .	they	high	house
I 'm as _ as Saul .	I	strong	Saul
His complexion was almost as _ as a girl .	complexion	delicate	girl
You know that the seeds which our travelers bring from the mummies of Egypt are as _ as those which are sown from the last year .	seeds	fruitful	those
his soul reveled alike in tempest or sunshine , and his voice was as _ as the wings of the bee when he distills honey .	voice	musical	wings
his word is as _ as his bond , and his friendship is better than either .	word	good	bond
When men of business become dependent on borrowing , to meet their engagements , the daily supply becomes as _ as daily food .	supply	necessary	food
The ginral is plaguey cunnin , and he knowed as _ as a weazle .	he	quick	weazle
Indeed , on Dartmoor and in the west of the latter county they are as _ as in Cornwall .	they	numerous	Cornwall
The main street is as _ as the side of a roof .	street	steep	side
Sancreed screen , which must have been almost as _ as that of Burian , has disappeared all but a magnificent fragment .	screen	fine	that
t eat as _ as one of those basketfuls , anyhow .	t	many	one
s get as _ as our money .	s	many	money
Too much freedom at one time is as _ as an overdose of anything else .	freedom	bad	overdose
Girls are just as _ as boys , every bit , only they don .	Girls	clever	boys
Your cheeks are as _ as Jane .	cheeks	rosy	Jane
The bride was as _ as the bridegroom .	bride	undiscoverable	bridegroom
He will portion her with his debts , and she is as _ as any Countess in Christendom to return the politeness in kind .	she	equal	Countess
Why , since she has been here , she has been as _ as a waiter to us .	she	good	waiter
The maxim in America seems to be that every man is as _ as his neighbour , or better , at least every man seems to think so , and why , thinking so , they should address anybody as .	man	good	neighbour
A state in America is , speaking generally and leaving out the smallest , as _ as England , some much larger , twice as big .	state	large	England
The saloon was as _ as any pig .	saloon	dirty	pig
Then it is as _ as the world .	it	big	world
In fact , there was not left one vestige of kingly authority , and Carlovingian rulers were almost as _ as their Merovingian predecessors .	rulers	insignificant	predecessors
a man whose heart is as _ as his face .	man	open	face
she 's as _ as the lily , Bles .	she	white	lily
it is n't as _ as that all over the world , is it .	it	bad	that
But Harry apparently was as _ as ever with doing nothing .	Harry	content	ever
It 'll be just as _ as daylight then , and they 'd be able to see us .	It	bright	daylight
Actin ' up just like they was boys , sleepin ' out in the woods an ' pretendin ' they 're as _ as anythin ' .	they	brave	anythin
She 's as _ as a flash , .	She	quick	flash
She 's as _ as a button , she is .	She	bright	button
I 'm not as _ as lots of girls he could get , I 'm sure .	I	clever	lots
They had an awful quarrel one night , and my father said he was as _ as some of the people who hated him in Europe , and that he 'd have to look out for him .	he	bad	some
He became as _ as death , and it was quite impossible for him to meet Everychild 's eye .	He	pale	death
And sometimes I 've thought fathers were as _ as mothers about making you feel so .	fathers	bad	mothers
It was as _ as a small house .	It	large	house
If you 'd leave it to me , I 'd prefer sitting at a table where there 'd be something left after you 'd filled yourself as _ as a drum .	you	full	drum
but when Everychild had had time to look about him he was smitten with silence , and all his companions suddenly became as _ as mice .	companions	quiet	mice
All of a sudden they seemed as _ as sparrows .	they	energetic	sparrows
He is n't really as _ as the rest of them .	He	bad	rest
boxes and stalls , That money 's the one thing in marriage , And cheques are as _ as calls .	cheques	common	calls
Then the old keepers of the Sea Must be , in pluck , as _ as muttons .	keepers	dead	muttons
and he , throwing her petticoats over her face , which was now as _ as scarlet , discovered a pair of stout , plump , substantial thighs , and tolerably white .	face	red	scarlet
the dark blue sea is almost as _ as a mirror , and I can walk , and read , and write , as if I was on shore .	sea	smooth	mirror
two feet , its leaves are as _ as grass .	leaves	green	grass
it drove the sea furiously before it , and the meeting of the new wind with the old waves made them break as _ as the ship , and like the surf on a reef of rocks .	them	high	ship
The stem is generally hollow as _ as the buttresses reach , where it forms , as it were , another beginning , and rises , in a straight uninterrupted column , to the height of .	stem	high	reach
he killed as _ as four thousand , and captured nine military standards .	he	many	thousand
Here Hasdrubal , son of Gisgo , the greatest and most renowned general concerned in the war , next to the Barcine family , returning from Gades , and encouraged in his hopes of reviving the war by Mago , son of Hamilcar , by means of levies made throughout the Farther Spain , armed as _ as fifty thousand foot and four thousand five hundred horse .	Hasdrubal	many	foot
But the spirit of the besieged was as _ as the town itself was favourably situated for the besiegers .	spirit	invincible	town
the captured effects which they brought with them forming a train as _ as that of the troops themselves .	them	large	that
The skin is all off your face , and you are as _ as fire .	you	red	fire
And now , mother , I want some supper , for I am as _ as a hunter .	I	hungry	hunter
my beef is as _ as leather , and this cold chicken of yours is as plump and tender as one could wish to eat .	beef	hard	leather
shooter out of his hand , for he would have used it as _ as fate .	he	sure	fate
The girl was as _ as death , but was quiet and composed .	girl	pale	death
Our things are drying already , and I am as _ as toast .	I	warm	toast
The man is as _ as a rock , Wingfield , .	man	hard	rock
My nonchalance was as _ as hers , and .	nonchalance	striking	hers
but they 're about as _ as Dawsey , and look wonderfully like him .	they	white	Dawsey
The portrait of an unreal Adam is as _ as a child without a father , or an effect without a cause .	portrait	conceivable	child
The little poem , ' A Thought , ' is as _ as a mere simile in verse could be .	poem	perfect	simile
faced guard was as _ as his word .	guard	good	word
Within the house everything was as _ as the grave .	everything	mute	grave
May he be as _ as Othman .	he	good	Othman
though , if they were as _ as Hume they might have seen with him that such denial , so far from abolishing substance , could only lead to the substantializing of accidents .	they	logical	Hume
whose cause must be as _ as that event itself is .	cause	unique	event
THE POLICEMAN 'S LOT When a felon 's not engaged in his employment , Or maturing his felonious little plans , His capacity for innocent enjoyment Is just as _ as any honest man 's .	capacity	great	man
The younger was as _ as gold , The elder was as bad .	younger	good	gold
For six and thirty years I 've always been as _ as gold , And now for half .	I	good	gold
The rich attorney was as _ as his word .	attorney	good	word
At length I became as _ as the GURNEYS .	I	rich	GURNEYS
But this you ca n't stand , so you throw up your hand , and you find you 're as _ as an icicle , In your shirt and your socks .	you	cold	icicle
working days of old , When hearts were twice as _ as gold , And twenty times as mellow .	hearts	good	mellow
Yet to her native countrymen She was as _ as aye .	She	fair	aye
When your legs are as _ as dividers , And you 're plagued with unruly insiders , And your spine is all creepy with spiders , And you 're highly gamboge in the gill .	legs	thin	dividers
The funeral and its surroundings was as _ as the death .	surroundings	sad	death
which were as _ as sole leather .	which	thick	leather
The lady 's foot , you see , being almost as _ as her heart , had done it no serious injury .	foot	light	heart
She 's as _ as a cricket to .	She	merry	cricket
You must know , old Nell had become as _ as a post , and , being incapable of understanding anything , she gratified her natural amiability by approving of everything .	Nell	deaf	post
To complete the contradiction , his hair was as _ as snow .	hair	white	snow
He was ill at ease , too , and cast distrustful glances from time to time at his sister , whose manner was as _ as her appearance , and who seemed to have cast aside the depression which she had shown during the early part of the day .	sister	brilliant	appearance
Now I need not go over the old ground , with which you are quite as _ as myself .	you	familiar	myself
Perhaps it was not altogether wise to defy the conventions , but of course English Society has never been quite as _ as that of Berlin or Vienna .	Society	exclusive	that
The majority of working women are as _ as the majority of every class , but , though there are thousands of temperate women , they are matched by thousands of intemperate ones , the number has grown apace , and I feel they should be saved from themselves .	majority	sober	majority
life annex may appear as _ as a building without a roof .	annex	unfinished	building
The man with whom she enters the primrose path feels that he is as _ as his fellows .	he	good	fellows
The darkness between the buildings was not as _ as that within , and he saw a man placing a huge bundle in a gondola that floated at the foot of the steps .	darkness	deep	that
A miss is as _ as a mile , .	miss	good	mile
Near the crest , the road wound round the shoulder of an immense bowlder , which was fully as _ as a small cottage .	bowlder	large	cottage
He was as _ as death , and his lips were quivering .	He	pale	death
And do you see the cows , which look as _ as beetles .	which	small	beetles
Now everything must be as _ as the day .	everything	open	day
he had n't thought Johannes was as _ as that , and here he was his cousin , too , and such a trick he would n't play on the merest stranger .	Johannes	bad	that
it 's , it 's as _ as Sodom and Gomorrah .	it	bad	Sodom
field , and when I came out of it , my trousers were as _ as lobsters , as high as the knee .	trousers	red	knee
It 's as _ as a play .	It	good	play
Am I not as _ as the young gray .	I	good	gray
They 're as _ as crickets .	They	merry	crickets
They were as _ as mice and never said a word to each other till this afternoon , and now they are once more one heart and one soul .	They	quiet	mice
A comfort it was that the snow was as _ as sand so that it did not adhere to their boots and stockings or cling and wet them .	snow	dry	sand
Does not that weigh at least as _ as the economic question of the timber .	that	heavy	question
This untrammeled caprice of the Rococo age seems to us as _ as nature compared with the well planned symmetry of our modern conditions , which no longer permit one to be a real fool , and therefore do not allow any dazzling figures of romance to come to the surface , just as the eighteenth century , on its part , no longer engendered any real dramatic characters .	caprice	fresh	century
It would have been just as _ as to pen pigeons in a meadow .	It	feasible	pigeons
The night was as _ as any in an English summer .	night	warm	any
I was mounted on a thoroughbred hunter , but mercifully it was as _ as a lamb .	it	quiet	lamb
It will be as _ as any of the big events that have come to me .	It	memorable	any
guarded by men with whistles , in spite of which the place is littered with paper , this park is as _ as a private garden .	park	neat	garden
They are just as _ as the properties of matter .	They	real	properties
The content of knowledge seemed to have been lost , but the form of knowledge remained as _ as before the accident and was perhaps even more precise and definite .	form	active	accident
Now for something primordial and savage , even though it were as _ as an Armenian massacre , to set the balance straight again .	it	bad	massacre
When these populations become as _ as the commodities of commerce , there will be practically no limits .	populations	mobile	commodities
If they were given an opportunity , the Japanese are quite as _ as the Italians , the Armenians , or the Slavs of acquiring our culture and sharing our national ideals .	Japanese	capable	Italians
and by and by these secondary differentiations become as _ as the original one .	by	definite	one
All these isles are girt by white encircling reefs , which , standing out at some distance from the shore , forms a natural harbour , so that when a vessel has once entered , it is as _ as in an artificial dock .	it	secure	dock
every thing was as _ as a picture , and it has left an indelible impression upon my mind .	thing	distinct	picture
Eiulo remembered hearing his father speak of big canoes , without any outriggers , and whose masts were as _ as a cocoa .	masts	high	cocoa
The place had a gloomy and deserted air , and we unanimously agreed that neither the dwelling nor its location was nearly as _ as our own at Castle .	dwelling	pleasant	own
Jordan evidently believed that one might achieve affluence by making the requisite effort , and Jimmy considered himself equally as _ as the sawmiller .	himself	capable	sawmiller
and , anyway , we can carry freight as _ as Merril .	we	cheap	Merril
The ranchers , however , usually reached the latter by canoe , because the trail was as _ as most of the others are in that country .	trail	bad	most
None the less on this account should we be willing to weigh the contributions which he made to the stock of science and social speculation , and recognise the fine elevation of his sentiments , his noble solicitude for human wellbeing , his eager and resolute belief in its indefinite expansion , and the devotion which sealed his faith by a destiny that was as _ as any in those bloody and most tragical days .	destiny	tragical	any
After all , we ought never to blush to go to school if we are as _ as Methuselah .	we	old	Methuselah
Conviction was as _ as hope .	Conviction	indispensable	hope
The luxurious spirit of the times requires the importation and exportation of an immense list of articles with which foreign countries were formerly unacquainted , but which have now become as _ as air , and light , and water .	which	indispensable	air
In the prime construction of the hull this is as _ as in any other part .	this	requisite	part
In passing through the water the vessel cuts out a canal as _ as the largest part of its body , which is at the middle of the ship .	vessel	large	part
and ocean steaming continues as _ as ever , and is growing even more expensive than it has ever been known since its first introduction .	ocean	expensive	ever
It is as _ as a bird 's arse .	It	clean	arse
She saith she is as _ as ye .	she	honest	ye
The mutual relations of the two sexes seem to us to be at least as _ as the mutual relations of any two governments in the world .	us	important	relations
Charles told him that the enmity of Shaftesbury would be at least as _ as that of Halifax .	enmity	formidable	that
Swift writes like a man who has passed his whole life in the midst of public business , and to whom the most important affairs of state are as _ as his weekly bills .	affairs	familiar	bills
the champions of the moderns were generally as _ as Temple himself .	champions	ignorant	Temple
We are putting cases of men as _ as ever lived , who , differing on theological questions of the highest importance , and avowing that difference , are yet priests and prelates of the same Church .	We	upright	lived
he knows that if he lives a hundred years his rice and salt are as _ as the salary of the Governor .	rice	secure	salary
and incomes of forty thousand pounds at the time of the accession of George the Third were at least as _ as incomes of a hundred thousand pounds now .	accession	rare	incomes
The Catholic Church is still sending forth to the farthest ends of the world missionaries as _ as those who landed in Kent with Augustin , and still confronting hostile kings with the same spirit with which she confronted Attila .	Church	zealous	those
vast countries which lie between the plains of the Missouri and Cape Horn , countries which , a century hence , may not improbably contain a population as _ as that which now inhabits Europe .	century	large	that
The new unbelief was as _ as the old superstition .	unbelief	intolerant	superstition
I do n't believe thinking is good for me , though I do wish I was as _ as Judith .	I	handsome	Judith
hunter be as _ as a governor .	hunter	respectable	governor
he says the salmon of the lakes is almost as _ as the salmon of the sea .	salmon	good	salmon
The light air scarce descended as _ as the bed of the lake , hovering over it , as if unwilling to disturb its deep tranquillity , or to ruffle its mirror .	air	low	bed
and when the sun was beginning to glow behind the fringe of the pines that bounded the western hill , or about twenty minutes before it actually set , the ark was nearly as _ as the point where Hutter and Hurry had been made prisoners .	ark	low	point
Judith screamed , and when the two men turned anxiously towards the girl she was as _ as death , trembling in every limb .	she	pale	death
Yes , I feel as _ as the governor in these matters now , and will lay down with them doubloon for doubloon .	I	rich	governor
Tamenund , himself , though now as _ as the pines on the hill , or as the eagles in the air , was once young .	Tamenund	old	eagles
What might have been the issue of this severe personal struggle can not be known , for half a dozen savages came leaping into the water to the aid of their friend , and Deerslayer yielded himself a prisoner , with a dignity that was as _ as his self .	dignity	remarkable	self
Each is good in its way , and the last is very good , when one has been in a spring as _ as the Glimmerglass .	one	cold	Glimmerglass
Such things were usual in an Indian village and camp , where sleep is as _ as the meals .	village	irregular	meals
that they are as _ as moles .	they	ignorant	moles
To me , looks in a man is nothing provided his countenance be as _ as his heart .	countenance	honest	heart
and the other side stood one that has passed his days in the open air till his forehead is as _ as his cheek .	forehead	red	cheek
You are no longer alone in life , for though you have the lodges to change , and other ceremonies to go through , afore Hist becomes your lawful wife , yet are you as _ as married in all that bears on the feelin 's , and joy , and misery .	you	good	married
She 's a noble gal , for all her little feet , and hands that a n't bigger than a child 's , and a voice that is as _ as a mocker 's .	voice	pleasant	mocker
Tis nat ' ral for women to enter into their husband 's victories and defeats , and you are as _ as man and wife , so far as prejudyce and fri ' ndship go .	you	good	prejudyce
Under such circumstances , all waited for the visitor to explain her object , which to most of the spectators seemed as _ as her appearance .	most	inexplicable	appearance
If her words are as _ as her looks , they will never quit my ears .	words	pleasant	looks
yet , its feathers are as _ as the tail of the peacock .	feathers	gay	tail
The Yengeese are as _ as the leaves on the trees .	Yengeese	plenty	leaves
All this was done in profound silence , Judith watching every movement with breathless expectation , while Deerslayer himself stood seemingly as _ as one of the pines of the hills .	Deerslayer	unmoved	one
I 'm as _ as one of those Dutch parsons on the Mohawk .	I	stupid	one
All that she possessed of mind was as _ as ever , and , in some respects , her intellect perhaps was more than usually active .	All	clear	ever
Your words are as _ as your looks .	words	pleasant	looks
Wrapped in a single blanket , in my cushioned wheel chair , I was as _ as a man with a half dozen or so newly knit bones could feel if he sat perfectly still and did not exhaust his energies by worrying over the slow ups and the rapid downs of life , as one who had dropped five stories into the depths of solitude might , if not careful to turn to the saving grace of his philosophy and political economy .	I	comfortable	one
If it had been possible for Gabrielle Tescheron to understand that I had read her impulsive father 's character aright , and that my loyalty to Jim Hosley at the time was as _ as her own , our difficulties would have been greatly simplified .	loyalty	firm	own
Gabrielle would say , turning to the poor fellow , who was as _ as any beggar could be .	who	meek	beggar
A miss was as _ as a mile in slipping between the cup and the lip .	miss	good	mile
Maximina grew as _ as a cherry , and though she was conscious that all this sort of thing was eminently proper , she managed gently to escape from his arms .	Maximina	red	cherry
They were as _ as two eggs .	They	like	eggs
The girl grew as _ as a cherry .	girl	red	cherry
found herself in the lieutenant 's arms , she turned around as _ as a flash , tore herself away , let fly her hand , and .	she	quick	flash
Enrique suddenly grew as _ as a pepper .	Enrique	red	pepper
she grew as _ as wax , and suddenly conceiving an idea that she thought might be her salvation , she got up without replying to Saavedra , and going straight to Filomena , she said in a hoarse voice , trying to smile .	she	pale	wax
Her character is as _ as your mamma 's .	character	haughty	mamma
but steel is as _ as brass , we find .	steel	unsusceptible	brass
But his promises were as _ as water , and he soon forgot them .	promises	unstable	water
you are as _ as anyone .	you	bad	anyone
Aunt Hannah looked as _ as the doctor now , and sighed and shook her head .	Hannah	troubled	doctor
coals were shovelled on till the kitchen became as _ as Martha 's temper , and the plates put down to heat must have had their edges chipped , so hardly were they rattled together .	kitchen	hot	temper
It makes me want to with everybody going along as _ as can be , as if on purpose , to fish the best chap I ever knew out of some black hole among the bushes .	everybody	cool	purpose
Why , they 're as _ as rabbits , .	they	shy	rabbits
and when this fever passes off he will be as _ as a babe .	he	weak	babe
cried the doctor , who was nearly as _ as his nephew .	doctor	anxious	nephew
His misfortune is as _ as ours .	misfortune	great	ours
Give me some tea , aunt , and I 'm as _ as a hunter .	I	hungry	hunter
You are as _ as Anias and Sapphire who was carried out feet foremost .	You	bad	Anias
As the stove door opened for the intrepid Moses , out flew Tillie the white bantam hen now as _ as a crow with soot .	hen	black	crow
you know we 're not as _ as that , and that you are just talking nonsense , every word .	we	mean	that
Pickett discredits the accounts of this affair which were given by persons who were present at its occurrence , but they have been accepted by so many writers of repute , including Eaton and Meek , whose opportunities for learning the truth were as _ as his , that Mr.	Eaton	good	his
She kept as _ as an owl , of course .	She	sober	owl
Nora McNeil was as _ as Frances and had soft , fluffy black hair , big blue eyes , and the complexion that goes with this Irish combination .	McNeil	tall	Frances
said Betty , who was almost as _ as Cathalina , but would not show it .	Betty	disappointed	Cathalina
Lilian had looked as _ as Hilary while passing the island , for Philip might come at any time .	Lilian	conscious	Hilary
We now come to another discovery of Morgan that is at least as _ as the reconstruction of the primeval form of the family from the systems of kinship .	discovery	important	reconstruction
Gladstone himself must have perceived that a primogeniture resting on a clause of ' sufficient but not oversharp ' definition is as _ as none at all .	definition	bad	none
rcive power at first only existed in the shape of the police , which is as _ as the state .	shape	old	state
He looked as _ as a green apple .	He	sour	apple
It is as _ as rock and level as a floor .	It	hard	floor
You 're as _ as the flowers in May , .	You	welcome	flowers
Shortly after daylight , however , he fell into a refreshing slumber , and when he awoke two hours later his sickness was all gone , and he was as _ as a wolf .	he	hungry	wolf
I declare , she 's as _ as an old cow , and it 's going to be a good deal easier than I thought .	she	gentle	cow
but one guide was about as _ as another , for all the best of them did was to lead his companions farther from the road they wanted to find and deeper into the woods .	guide	good	another
He was as _ as a sheet .	He	white	sheet
and it 's as _ as this car .	it	big	car
He was as _ as the sheep he had helped pull out of the bushes .	He	dead	sheep
We was as _ as babbies of what happened afterwards .	We	innocent	babbies
You 've done it as _ as the world , .	You	sure	world
Dunstan , the great Church reformer and statesman , built and restored as _ as forty monasteries .	Dunstan	many	monasteries
probably it is as _ as any coeval specimen of its kind that is known .	it	large	specimen
Cataloging must be as _ as bookkeeping .	Cataloging	accurate	bookkeeping
There was a touch of something in the tone of this reply that amused the school , and that made the master look up quickly and suspiciously at Jack Dudley , but the expression on Jack 's face was as _ as that of a cat who has just lapped the cream off the milk .	expression	innocent	that
That 's as _ as shootin ' , .	That	sure	shootin
Riley , who was as _ as a peacock , was very much mortified by the shout of applause with which this little retort of Jack 's was greeted .	Riley	vain	peacock
With this , he dismissed the school , and the boys went out as _ as a hive of bees that have been disturbed .	boys	angry	hive
the blending of harmony between shirt , tie , and socks is as _ as the rainbow .	blending	perfect	rainbow
The statues of course forbade collectors to receive presents , but a wink is as _ as a nod , and it was customary for every determiner upon presenting himself to give the collector a .	wink	good	nod
It is as _ as a thief for the widdie .	It	meet	thief
This carriage is as _ as a bed .	carriage	comfortable	bed
pups of Barbichon and Ravaude are as _ as the descendant of Ishmael .	pups	numerous	descendant
had followed the boar , and were now leaping upon his body in the vain effort to tear the bristles , which were almost as _ as iron .	which	impenetrable	iron
We killed a boar as _ as a donkey .	We	big	donkey
A defeat like that is fully as _ as a victory .	defeat	glorious	victory
Jacques had been as _ as his father .	Jacques	unfortunate	father
lie were as _ as death .	lie	cold	death
but that woman is as _ as happiness itself .	woman	rare	happiness
Cinderella is almost as _ as Job .	Cinderella	old	Job
house decoy , a kissing convenience , that your lips were as _ as the stairs .	lips	common	stairs
But , alas , I am as _ as truth 's simplicity , And simpler than the infancy of truth .	I	true	simplicity
he 's as _ as milk , and could hardly say ' Bo ' to a goose .	he	mild	milk
They are as _ as bulls , and will think nothing of it , .	They	strong	bulls
I know that in such things I am as _ as a bear .	I	uncouth	bear
The ignorance was as _ as the tyranny .	ignorance	sublime	tyranny
It is not the least unsatisfactory reflection that the fighting men whom we recruited at the eleventh hour for war from the ranks of our Colonists , proved themselves as _ as our professional soldiers .	men	good	soldiers
The Egyptian Intelligence Department was as _ as the Egyptian Army .	Department	efficient	Army
If a man showed his head or lifted his arm he was as _ as out of the battle .	he	good	battle
Thy likings are as _ as thy fears .	likings	unreasonable	fears
it may be parenthetically remarked that the parents and the beloved one were as _ as the fortune .	parents	hypothetical	fortune
He built a deck upon her as _ as the gunnel , fix .	He	high	gunnel
s reason why this seemd strange is as _ as the rest .	reason	good	rest
and Jasmine , whose eyes and hair were as _ as Roland .	Jasmine	black	Roland
Dat seat am as _ as dis earth .	seat	solid	earth
t see why slaves are not as _ as other people , .	slaves	happy	people
The cloak was not as _ as snow .	cloak	white	snow
He was as _ as his word , for the note had been scarcely read aloud by Murphy when Fernando made his appearance .	He	good	word
it soon performed the functions of a filtering machine , and with equal effect , though less force , was to the full as _ as the blanket .	force	unserviceable	blanket
Extremes should be avoided , and too much familiarity is as _ as too much severity .	familiarity	bad	severity
Our stomachs , which before were as _ as half .	stomachs	lank	half
and when they told me the name of their village , near which I had shot before , I was convinced that my knowledge of the country by night was not quite as _ as in broad day .	knowledge	perfect	day
Your guess is as _ as mine .	guess	good	mine
and , I promise you , one end was stuffed with gold till it looked as _ as an egg .	it	large	egg
it was as _ as pitch .	it	dark	pitch
But he is as _ as a mule , and is likely enough to insist upon staying , because of the children , .	he	obstinate	mule
for , without perceiving it , you have become as _ as the rest .	you	idle	rest
That is no matter , for , if he saw as _ as ever , he could see nothing there .	he	clear	ever
the cellar is as _ as an oven .	cellar	dark	oven
Rouge escaped because he is as _ as a fox .	he	cunning	fox
hook and put it beside you , it is as _ as a lance , and it may be useful , .	it	sharp	lance
Anything you please , my handsome lady , provided there 's money at the end of what you mean to propose , and then we shall be as _ as my fingers .	we	right	fingers
As to Barbillon and Nicholas Martial , they are as _ as tigers , but as cowardly as pullets .	they	savage	pullets
The evenings at Malena were fully as _ as the mornings .	evenings	profitable	mornings
The latter region proved fully as _ as the first , but scarcely had we become well established in our new surroundings than we were awakened one morning about one o.	region	interesting	first
The bird is not as _ as a sparrow , but is of stocky build , with a bright orange .	bird	large	sparrow
His regret at our departure was as _ as our own , and I look forward with the utmost pleasure to another and longer visit to the mission and the boundless country of the upper Chimor .	regret	genuine	own
they were as _ as a hen .	they	large	hen
s dialogue is often quite as _ as his description , and in description he is singularly happy .	dialogue	good	description
they were as _ as the full moon shining above the mountains .	they	fair	moon
The scenery was as _ as the side of a house .	scenery	flat	side
And it was not as _ as the palm of one 's hand .	it	large	palm
at least it 's as _ as found .	it	good	found
He heaped up a mound half as _ as his head .	He	high	head
It was certainly as _ as any place could be .	It	dark	place
his face was as _ as linen , and he looked into the arena with a glassy , vacant stare .	face	pale	linen
The thirst for autonomy in each state was as _ as of old among the cities of Greece .	thirst	great	old
